StopID,Days,Hours,Predict,Target,APE
16,1,5,1711.01,1742,0.017791
17,1,5,1815.84,1853,0.020052
18,1,5,1951.57,1992,0.020297
19,1,5,2055.86,2103,0.022415
20,1,6,2290.02,2353,0.026768
21,1,6,2492.12,2583,0.035184
22,1,6,2557.32,2653,0.036065
0,1,15,179.42,181,0.008719
1,1,15,322.91,321,0.005943
2,1,15,444.45,431,0.031211
3,1,15,595.66,551,0.081048
4,1,15,646.12,601,0.075067
5,1,15,730.31,676,0.080335
6,1,15,806.68,751,0.074144
7,1,15,988.67,921,0.073476
8,1,15,1052.5,981,0.072886
9,1,15,1192.04,1111,0.072943
10,1,15,1261.37,1191,0.059086
11,1,15,1403.28,1321,0.062286
12,1,15,1443.29,1351,0.068315
13,1,15,1569.94,1471,0.067257
14,1,15,1679.25,1581,0.062145
15,1,15,1755.9,1651,0.063539
16,1,15,1886.79,1771,0.065382
17,1,15,2045.02,1921,0.064558
18,1,15,2183.29,2051,0.064502
19,1,15,2293.45,2151,0.066226
20,1,15,2537.82,2391,0.061407
21,1,15,2734.71,2581,0.059553
22,1,15,2791.17,2631,0.060876
1,2,5,159.2,180,0.115552
2,2,5,357.2,400,0.106995
3,2,5,556.66,570,0.023398
4,2,5,597,610,0.021305
5,2,5,692.25,710,0.024999
6,2,5,793.29,810,0.020627
7,2,5,949.82,970,0.0208
8,2,5,1012.25,1030,0.017231
9,2,5,1184.64,1210,0.020957
11,2,5,1301.65,1330,0.021312
13,2,5,1509.96,1536,0.01695
14,2,5,1635.09,1666,0.018552
15,2,6,1701.7,1736,0.019756
16,2,6,1825.36,1846,0.01118
17,2,6,1979.31,2006,0.013306
18,2,6,2136.68,2146,0.004343
19,2,6,2244.78,2246,0.000541
20,2,6,2549.86,2546,0.001514
21,2,6,2692.23,2686,0.002321
22,2,6,2745.35,2736,0.003417
0,2,13,210.06,199,0.055576
1,2,13,383.92,369,0.040423
2,2,13,534.52,510,0.048074
3,2,13,721.62,750,0.037844
4,2,13,788.51,830,0.049987
5,2,13,896.38,933,0.039249
6,2,13,984.67,1020,0.034634
7,2,14,1149.63,1185,0.02985
8,2,14,1225.38,1260,0.027478
9,2,14,1402.17,1450,0.032987
10,2,14,1471.1,1520,0.032173
11,2,14,1598.81,1650,0.031026
12,2,14,1628.39,1671,0.0255
13,2,14,1781.7,1820,0.021042
14,2,14,1924.95,1960,0.017884
15,2,14,2029.56,2060,0.014778
16,2,14,2146.95,2189,0.019212
17,2,14,2281.47,2326,0.019143
18,2,14,2401.43,2440,0.015808
19,2,14,2517.1,2550,0.012902
20,2,14,2747.58,2789,0.01485
21,2,14,2957.09,3000,0.014304
22,2,14,3033.86,3079,0.01466
0,3,5,150.25,149,0.00842
1,3,5,296.89,310,0.042284
2,3,5,493.48,519,0.049169
3,3,5,688.45,680,0.012427
4,3,5,745.55,740,0.007506
5,3,5,840.94,839,0.002317
6,3,5,918.93,919,0.000078
7,3,5,1065.81,1066,0.000174
8,3,5,1126.08,1123,0.002739
9,3,5,1272.19,1270,0.001723
11,3,5,1371.1,1360,0.008159
12,3,5,1399.46,1390,0.006806
13,3,5,1518.84,1499,0.013233
14,3,5,1612.43,1590,0.014104
15,3,5,1711.67,1689,0.013424
16,3,5,1829.47,1789,0.022619
17,3,5,1985.74,1939,0.024106
18,3,5,2136.96,2080,0.027385
19,3,5,2240.24,2169,0.032844
20,3,6,2558.78,2459,0.040579
21,3,6,2742.1,2630,0.042622
22,3,6,2804.82,2689,0.04307
0,3,13,94.42,91,0.037538
1,3,13,255.16,260,0.018611
2,3,13,442.53,440,0.005753
3,3,13,625.86,640,0.022093
4,3,13,675.71,690,0.02071
5,3,13,769.84,790,0.025519
6,3,13,870.81,890,0.021562
7,3,13,1018.2,1030,0.011454
8,3,13,1086.61,1096,0.008571
9,3,13,1205.72,1241,0.02843
11,3,13,1335.01,1361,0.019095
12,3,13,1366.14,1391,0.017872
13,3,13,1530.73,1551,0.01307
14,3,13,1674.45,1701,0.015606
15,3,13,1746.92,1781,0.019134
16,3,13,1914.05,1962,0.024438
17,3,13,2031.71,2091,0.028353
18,3,13,2099.62,2149,0.02298
19,3,13,2222.66,2262,0.017393
20,3,13,2533.94,2559,0.009793
21,3,14,2697.49,2721,0.008639
22,3,14,2761.82,2781,0.006895
0,4,4,143.64,140,0.026002
1,4,4,266.33,260,0.024347
2,4,5,428.22,420,0.019579
3,4,5,618.5,640,0.033589
4,4,5,675.94,700,0.034365
5,4,5,784.71,800,0.019112
6,4,5,860.48,875,0.016599
7,4,5,1050.77,1050,0.000735
8,4,5,1126.32,1120,0.00564
9,4,5,1293.32,1290,0.002576
10,4,5,1351.31,1350,0.000969
11,4,5,1452.09,1450,0.001438
12,4,5,1480.96,1479,0.001324
13,4,5,1649.15,1640,0.005581
14,4,5,1758.55,1750,0.004886
15,4,5,1834.25,1850,0.008513
16,4,5,2013.02,2020,0.003454
17,4,5,2156.08,2180,0.010971
18,4,5,2232.11,2250,0.007952
19,4,5,2328.88,2340,0.004753
20,4,5,2700.28,2700,0.000104
21,4,5,2848.79,2850,0.000426
22,4,5,2901.54,2900,0.00053
0,4,14,101.47,90,0.12748
1,4,14,211.36,190,0.112431
2,4,14,371.02,339,0.094468
3,4,14,540.21,510,0.059236
4,4,14,612.9,590,0.038818
5,4,14,700.7,690,0.015507
6,4,14,771.78,760,0.015501
7,4,14,916.35,909,0.008082
8,4,14,1000.44,990,0.010543
9,4,14,1161.03,1140,0.018448
11,4,14,1265.59,1240,0.020633
12,4,14,1298.29,1264,0.027126
13,4,14,1426.72,1391,0.025681
14,4,15,1547.82,1511,0.024369
15,4,15,1659.98,1630,0.018395
16,4,15,1804.68,1806,0.00073
17,4,15,1901.25,1900,0.00066
18,4,15,2039.87,2041,0.000552
19,4,15,2162.39,2161,0.000644
20,4,15,2416.6,2411,0.002325
22,4,15,2486.52,2482,0.001822
0,5,4,155.2,160,0.030007
1,5,4,306.66,320,0.041681
2,5,4,411.31,430,0.043473
3,5,4,585.6,630,0.07047
4,5,4,632.42,670,0.056084
5,5,4,718.63,770,0.066719
6,5,4,790.06,840,0.059453
7,5,4,935.58,989,0.054012
8,5,5,1009.95,1060,0.047213
9,5,5,1123.06,1180,0.048258
11,5,5,1235.49,1290,0.042255
13,5,5,1374.38,1435,0.042245
14,5,5,1533.36,1605,0.044633
15,5,5,1620.94,1695,0.043694
16,5,5,1765.11,1835,0.038089
17,5,5,1859.71,1929,0.035919
18,5,5,1989.04,2075,0.041427
19,5,5,2125.6,2215,0.04036
20,5,5,2356.53,2446,0.036578
21,5,5,2522.55,2615,0.035355
22,5,5,2588.67,2675,0.032274
0,5,13,125.81,130,0.032245
1,5,13,234.7,230,0.020438
2,5,13,342.28,340,0.006718
3,5,13,565.83,550,0.028781
4,5,13,666.71,670,0.004914
5,5,13,762.04,770,0.010334
6,5,13,863.95,870,0.006954
7,5,13,1028.03,1030,0.001909
8,5,13,1101.46,1099,0.002236
9,5,13,1223.54,1200,0.019613
10,5,13,1318.94,1300,0.014568
11,5,13,1420.58,1400,0.014703
13,5,13,1571.07,1544,0.01753
14,5,13,1649.56,1625,0.015117
15,5,13,1745.48,1724,0.012461
16,5,13,1897.67,1873,0.013174
17,5,13,2052.33,2025,0.013495
18,5,13,2167.96,2135,0.015439
19,5,13,2299.03,2254,0.019977
20,5,13,2553.27,2505,0.019269
21,5,13,2761.19,2725,0.01328
22,5,14,2814.64,2775,0.014284
0,6,5,93.76,101,0.071723
1,6,5,238.95,251,0.04801
2,6,5,400.2,431,0.071453
3,6,5,546.84,621,0.119428
4,6,5,596.56,671,0.110933
5,6,5,681.78,751,0.092173
6,6,5,755.92,825,0.083734
7,6,5,939.33,1001,0.061612
8,6,5,1004.96,1071,0.061658
9,6,5,1177.84,1241,0.050896
11,6,5,1276.24,1331,0.041142
13,6,5,1414.63,1462,0.032401
14,6,5,1491.24,1532,0.026607
15,6,5,1605.92,1632,0.015978
16,6,6,1733.91,1761,0.015384
17,6,6,1852.35,1863,0.005714
18,6,6,1957.76,1972,0.00722
19,6,6,2079.1,2091,0.005689
20,6,6,2365.69,2362,0.001564
21,6,6,2517.34,2521,0.001453
22,6,6,2580.72,2581,0.000109
0,6,14,173.45,180,0.036367
1,6,14,279.12,291,0.040821
2,6,14,474.14,501,0.053612
3,6,14,646.4,640,0.009996
4,6,14,701.77,701,0.001105
5,6,14,810.64,804,0.008262
6,6,14,884.74,880,0.005384
7,6,14,1061.21,1050,0.010673
8,6,14,1126.91,1111,0.014316
9,6,14,1240.58,1220,0.01687
11,6,14,1350.27,1332,0.013714
13,6,14,1467.44,1452,0.010634
14,6,14,1534.49,1530,0.002934
15,6,14,1600.27,1590,0.006459
16,6,14,1722.1,1729,0.003988
17,6,14,1827.77,1831,0.001762
18,6,14,1943.41,1940,0.001758
19,6,14,2061.73,2051,0.00523
20,6,14,2345.69,2331,0.006303
21,6,15,2529.76,2510,0.007873
22,6,15,2582.98,2560,0.008977
