,StopID,Days,Hours,Predict,Target,APE
3787,19,10,15,2084.2,2121,0.017353
3788,20,10,15,2433.33,2479,0.018424
3789,21,10,15,2585.25,2621,0.013637999999999999
3790,22,10,15,2642.11,2671,0.010817
3791,0,6,2,88.23,90,0.019621
3792,1,6,2,251.78,261,0.035316
3793,2,6,2,424.99,450,0.055577
3794,3,6,2,583.56,630,0.073715
3795,4,6,2,648.94,701,0.07426
3796,5,6,2,735.0,791,0.07079099999999999
3797,6,6,2,843.84,901,0.06344
3798,7,6,2,1009.65,1061,0.048395
3799,8,6,2,1074.55,1131,0.049911000000000004
3800,9,6,2,1222.97,1280,0.044552999999999995
3801,11,6,2,1327.61,1380,0.037962
3802,13,6,2,1532.06,1585,0.033402999999999995
3803,14,6,2,1676.69,1725,0.028005000000000002
3804,16,6,2,1808.61,1884,0.040014999999999995
3805,17,6,2,1926.59,2005,0.039106999999999996
3806,18,6,2,2011.05,2085,0.035466000000000004
3807,19,6,2,2116.46,2182,0.030039
3808,20,6,2,2369.94,2450,0.032678
3809,21,6,2,2538.17,2595,0.021901
3810,22,6,2,2595.13,2645,0.018854
3811,0,6,6,89.77,92,0.024203
3812,1,6,6,285.02,313,0.089398
3813,2,6,6,407.65,433,0.058554999999999996
3814,3,6,6,591.07,603,0.019788
3815,4,6,6,684.07,703,0.026927
3816,5,6,6,786.21,812,0.031758999999999996
3817,6,6,6,854.24,882,0.031472
3818,7,6,6,1009.29,1042,0.031393
3819,8,6,6,1072.0,1104,0.028988999999999997
3820,9,6,6,1187.98,1213,0.020627
3821,10,6,6,1254.03,1283,0.022579
3822,11,6,7,1349.17,1373,0.017357
3823,12,6,7,1378.3,1404,0.018305000000000002
3824,13,6,7,1562.48,1603,0.025275
3825,14,6,7,1657.74,1693,0.020828
3826,15,6,7,1786.81,1823,0.019854
3827,16,6,7,1968.68,1983,0.007222
3828,17,6,7,2084.58,2103,0.008759000000000001
3829,18,6,7,2200.1,2202,0.0008619999999999999
3830,19,6,7,2304.39,2303,0.000602
3831,20,6,7,2566.16,2543,0.009108
3832,21,6,7,2709.89,2672,0.014182
3833,22,6,7,2771.66,2733,0.014145
3834,0,1,6,98.33,100,0.01669
3835,1,1,6,251.34,260,0.033289
3836,2,1,6,363.55,370,0.017438
3837,3,1,6,528.34,550,0.039377999999999996
3838,4,1,6,626.06,650,0.036828
3839,5,1,6,712.79,741,0.038075
3840,6,1,6,771.97,800,0.035039999999999995
3841,7,1,6,909.04,928,0.02043
3842,8,1,6,963.01,979,0.016332
3843,9,1,6,1088.11,1130,0.037075
3844,11,1,6,1182.27,1230,0.038806
3845,13,1,7,1365.78,1416,0.035469
3846,14,1,7,1503.99,1556,0.033427
3847,15,1,7,1599.59,1646,0.028196
3848,16,1,7,1718.88,1786,0.037583
3849,17,1,7,1858.52,1930,0.037036
3850,18,1,7,1994.69,2076,0.039168
3851,19,1,7,2095.82,2166,0.032402
3852,20,1,7,2349.58,2403,0.022232
3853,21,1,7,2509.29,2556,0.018275
3854,22,1,7,2570.68,2616,0.017324000000000003
3855,0,1,13,117.34,120,0.022144999999999998
3856,1,1,13,223.89,230,0.026552999999999997
3857,2,1,13,335.91,330,0.017922999999999998
3858,3,1,13,519.95,520,0.00010400000000000001
3859,4,1,13,612.49,610,0.004075
3860,5,1,13,719.39,720,0.0008529999999999999
3861,6,1,13,798.01,800,0.002493
3862,7,1,13,941.94,946,0.004289
3863,8,1,13,1001.58,1002,0.00042300000000000004
3864,9,1,13,1137.05,1130,0.0062369999999999995
3865,11,1,13,1259.83,1250,0.007867
3866,12,1,13,1292.78,1274,0.014745
3867,13,1,13,1452.0,1430,0.015387999999999999
3868,14,1,13,1588.21,1570,0.011597
3869,15,1,14,1687.58,1670,0.010529
3870,16,1,14,1815.85,1790,0.014440999999999999
3871,17,1,14,1972.99,1950,0.011791
3872,18,1,14,2106.32,2080,0.012655
3873,19,1,14,2228.16,2200,0.012801
3874,20,1,14,2445.99,2430,0.00658
3875,21,1,14,2671.55,2624,0.018122
3876,22,1,14,2726.03,2690,0.013393
3877,0,2,2,124.34,110,0.130376
3878,1,2,2,312.45,310,0.007906
3879,3,2,2,460.4,490,0.060409000000000004
3880,4,2,2,504.37,530,0.048365
3881,5,2,2,602.57,630,0.043546
3882,6,2,2,695.71,720,0.033733
3883,7,2,2,862.09,879,0.019235
3884,8,2,2,949.82,960,0.0106
3885,10,2,2,1015.23,1020,0.004675
3886,11,2,2,1160.74,1160,0.000634
3887,12,2,2,1211.5,1210,0.001236
3888,14,2,2,1385.94,1400,0.010042
3889,15,2,2,1496.38,1510,0.009017
3890,16,2,2,1654.17,1660,0.003514
3891,17,2,2,1765.7,1770,0.002428
3892,18,2,2,1912.68,1920,0.003815
3893,20,2,2,2396.2,2410,0.005724
3894,22,2,3,2495.3,2500,0.0018780000000000001
3895,0,2,6,104.61,100,0.046143
3896,1,2,6,223.31,200,0.11656300000000001
3897,2,2,6,305.42,280,0.090784
3898,3,2,6,495.37,450,0.10083099999999999
3899,4,2,6,587.66,550,0.068481
3900,5,2,6,674.14,630,0.07007000000000001
3901,6,2,6,745.21,700,0.064581
3902,7,2,6,882.22,827,0.066768
3903,8,2,7,948.95,891,0.065041
3904,9,2,7,1055.66,1000,0.055662
3905,10,2,7,1123.82,1070,0.050295
3906,11,2,7,1261.03,1200,0.050856
3907,12,2,7,1288.27,1230,0.047373
3908,13,2,7,1462.13,1400,0.044381
3909,14,2,7,1523.25,1460,0.043323
3910,15,2,7,1613.57,1550,0.041012
3911,16,2,7,1774.43,1720,0.031648
3912,17,2,7,1872.06,1820,0.028602999999999996
3913,18,2,7,1995.53,1950,0.023348
3914,20,2,7,2241.12,2170,0.032776
3915,21,2,7,2410.41,2350,0.025707999999999998
3916,22,2,7,2473.22,2420,0.021993000000000002
3917,0,2,12,159.44,143,0.114988
3918,1,2,12,292.34,243,0.203042
3919,2,2,12,456.04,403,0.13161
3920,3,2,12,678.61,593,0.144361
3921,4,2,12,735.47,653,0.126288
3922,5,2,12,829.97,743,0.117052
3923,6,2,12,941.04,853,0.10321199999999998
3924,8,2,12,1047.54,953,0.099205
3925,9,2,12,1310.38,1233,0.06275599999999999
3926,11,2,12,1466.22,1383,0.060174
3927,12,2,12,1503.05,1416,0.061473
3928,14,2,13,1642.25,1556,0.055429
3929,15,2,13,1726.31,1636,0.0552
3930,16,2,13,1863.36,1756,0.06114
3931,17,2,13,1970.98,1866,0.056261
3932,18,2,13,2058.13,1946,0.057621000000000006
3933,19,2,13,2167.5,2086,0.039072
3934,20,2,13,2601.77,2536,0.025934
3935,22,2,13,2689.14,2626,0.024045
3936,0,3,2,139.39,120,0.161578
3937,2,3,2,325.3,300,0.084337
3938,3,3,2,505.58,430,0.175771
3939,4,3,2,565.28,490,0.153642
3940,5,3,2,660.77,590,0.11994400000000001
3941,6,3,2,771.98,700,0.102826
3942,7,3,2,978.91,880,0.112401
3943,8,3,2,1086.03,980,0.108198
3944,11,3,2,1209.35,1110,0.08950599999999999
3945,13,3,2,1421.83,1316,0.08041799999999999
3946,14,3,2,1636.72,1556,0.051876
3947,15,3,2,1747.78,1656,0.055423
3948,16,3,2,1914.46,1816,0.054220000000000004
3949,17,3,2,2013.35,1926,0.045354000000000005
3950,18,3,3,2110.69,2036,0.036683
3951,19,3,3,2237.62,2176,0.028317000000000002
3952,20,3,3,2755.98,2726,0.010997
3953,21,3,3,3026.49,3006,0.006816
3954,22,3,3,3103.45,3086,0.005654
3955,1,3,6,163.48,160,0.021741999999999997
3956,2,3,7,294.94,290,0.017041999999999998
3957,3,3,7,470.53,440,0.069391
3958,4,3,7,520.93,490,0.063126
3959,5,3,7,624.04,590,0.057687
3960,6,3,7,713.05,680,0.048601
3961,7,3,7,846.86,797,0.062562
3962,8,3,7,911.4,860,0.059766999999999994
3963,9,3,7,1044.59,1000,0.044588
3964,10,3,7,1129.03,1080,0.045394
3965,11,3,7,1247.68,1200,0.039731
3966,12,3,7,1277.85,1240,0.030521
3967,13,3,7,1435.96,1400,0.025684
3968,14,3,7,1537.11,1500,0.024738999999999997
3969,15,3,7,1635.25,1600,0.022033
3970,16,3,7,1762.23,1750,0.006987
3971,17,3,7,1861.13,1850,0.006018
3972,18,3,7,1976.54,1970,0.003321
3973,19,3,7,2072.87,2060,0.0062450000000000006
3974,20,3,7,2320.55,2320,0.000236
3975,21,3,7,2462.55,2460,0.001037
3976,22,3,7,2513.38,2509,0.001744
3977,0,4,10,202.02,210,0.037987
3978,1,4,10,348.3,350,0.0048579999999999995
3979,2,4,10,513.16,510,0.00619
3980,4,4,10,604.67,610,0.008742
3981,7,4,10,757.76,748,0.013047999999999999
3982,8,4,10,854.13,850,0.004862
3983,11,4,10,989.0,990,0.001008
3984,12,4,11,1015.38,1020,0.004527000000000001
3985,13,4,11,1189.25,1200,0.008956
3986,14,4,11,1335.25,1350,0.010923
3987,15,4,11,1405.0,1430,0.017480000000000002
3988,16,4,11,1539.5,1560,0.013138
3989,17,4,11,1675.6,1698,0.013189
3990,18,4,11,1756.03,1778,0.012355
3991,19,4,11,1875.4,1890,0.007726
3992,20,4,11,2091.12,2090,0.000534
3993,21,4,11,2240.67,2240,0.000299
3994,22,4,11,2314.45,2320,0.0023899999999999998
3995,0,10,2,119.16,120,0.006968000000000001
3996,1,10,2,226.39,220,0.029026999999999997
3997,2,10,2,387.71,370,0.047861
3998,3,10,2,516.76,540,0.043033999999999996
3999,4,10,2,555.14,580,0.042861
4000,5,10,2,642.37,660,0.026708
4001,6,10,2,703.14,719,0.022058
4002,7,10,2,847.18,866,0.021734
4003,8,10,2,906.0,920,0.015213999999999998
4004,9,10,2,1040.03,1070,0.028006
4005,11,10,2,1150.85,1190,0.032902999999999995
4006,13,10,2,1281.61,1325,0.032744999999999996
4007,14,10,2,1352.96,1395,0.030139
4008,15,10,2,1427.72,1475,0.032052
4009,16,10,2,1552.51,1615,0.038692000000000004
4010,17,10,2,1680.4,1745,0.037018
4011,18,10,2,1811.02,1875,0.034124
4012,19,10,2,1912.09,1975,0.031853
4013,20,10,2,2203.18,2275,0.031568
4014,21,10,2,2359.99,2415,0.022779
4015,22,10,2,2415.34,2465,0.020148
4016,0,10,6,184.05,190,0.031317000000000005
4017,1,10,6,360.02,370,0.026972000000000003
4018,2,10,6,543.59,560,0.029308999999999998
4019,3,10,6,717.41,730,0.017249
4020,4,10,7,767.05,780,0.016602000000000002
4021,5,10,7,849.4,860,0.012324
4022,6,10,7,942.57,957,0.015082
4023,7,10,7,1096.49,1120,0.020991
4024,8,10,7,1169.4,1190,0.017314
4025,9,10,7,1346.01,1360,0.010284999999999999
4026,10,10,7,1441.57,1460,0.012624
4027,11,10,7,1582.19,1610,0.017271
4028,13,10,7,1744.64,1774,0.016552
4029,14,10,7,1817.35,1844,0.014450999999999999
4030,15,10,7,1885.55,1914,0.014865
4031,16,10,7,2025.26,2044,0.009170000000000001
4032,17,10,7,2121.66,2140,0.008572
4033,18,10,7,2256.78,2274,0.007571
4034,19,10,7,2378.27,2394,0.00657
4035,20,10,7,2558.85,2544,0.005838
4036,21,10,7,2726.1,2694,0.011917
4037,22,10,7,2789.79,2754,0.012997
4038,0,10,15,100.96,110,0.08215900000000001
4039,2,10,15,219.28,230,0.046618
4040,3,10,15,375.84,410,0.083325
4041,4,10,15,439.89,481,0.08547300000000001
4042,5,10,15,538.1,580,0.072236
4043,6,10,15,592.83,631,0.060486
4044,7,10,15,757.35,800,0.053313
4045,8,10,15,843.33,881,0.042753
4046,9,10,15,967.77,1040,0.069453
4047,11,10,15,1100.12,1171,0.060525999999999996
4048,12,10,15,1126.43,1200,0.061308
4049,13,10,15,1244.39,1320,0.057282000000000007
4050,14,10,16,1386.75,1460,0.050169
4051,1,6,9,195.3,206,0.051931
4052,2,6,9,319.66,330,0.031327
4053,3,6,9,511.27,500,0.022542
4054,4,6,10,573.11,581,0.013585
4055,5,6,10,680.24,681,0.001111
4056,6,6,10,736.65,740,0.004522
4057,7,6,10,897.85,907,0.010088
4058,8,6,10,970.72,980,0.009474
4059,9,6,10,1095.73,1090,0.005255
4060,10,6,10,1160.63,1160,0.00054
4061,11,6,10,1267.68,1271,0.0026100000000000003
4062,14,6,10,1419.66,1422,0.001644
4063,15,6,10,1538.19,1531,0.004698
4064,16,6,10,1685.69,1691,0.00314
4065,17,6,10,1795.68,1801,0.002956
4066,18,6,10,1945.25,1951,0.0029460000000000003
4067,19,6,10,2074.16,2092,0.008526
4068,20,6,10,2594.51,2611,0.0063170000000000006
4069,21,6,10,2784.98,2821,0.012768999999999999
4070,22,6,10,2838.2,2871,0.011425
4071,0,1,10,140.45,130,0.08036900000000001
4072,1,1,10,375.5,400,0.06125
4073,4,1,10,476.89,500,0.046224
4074,6,1,10,546.48,570,0.041259
4075,7,1,10,709.09,730,0.028638
4076,8,1,10,773.88,800,0.032645
4077,9,1,10,964.44,1010,0.045107
4078,11,1,10,1089.57,1120,0.027173000000000003
4079,12,1,10,1118.13,1150,0.027716
4080,13,1,10,1276.69,1320,0.032813
4081,14,1,11,1429.93,1470,0.027262
4082,15,1,11,1505.79,1560,0.034751
4083,16,1,11,1646.41,1680,0.019993
4084,17,1,11,1755.84,1782,0.014678
4085,18,1,11,1894.24,1910,0.008251999999999999
4086,19,1,11,2004.21,2010,0.002879
4087,20,1,11,2318.31,2309,0.004034
4088,21,1,11,2499.07,2470,0.011771
4089,22,1,11,2559.98,2530,0.011848000000000001
4090,0,2,2,135.05,130,0.038814
4091,1,2,2,378.42,350,0.081207
4092,2,2,2,549.47,530,0.036733999999999996
4093,3,2,2,710.25,700,0.014646000000000001
4094,4,2,2,762.55,760,0.0033490000000000004
4095,5,2,2,874.41,860,0.016758000000000002
4096,6,2,2,990.08,970,0.020705
4097,7,2,2,1143.79,1107,0.033231000000000004
4098,8,2,2,1221.7,1180,0.035341000000000004
4099,9,2,2,1400.29,1350,0.03725
4100,11,2,3,1557.48,1509,0.032128
4101,12,2,3,1590.08,1550,0.025858
4102,13,2,3,1760.06,1710,0.029276
4103,14,2,3,1927.16,1860,0.036108999999999995
4104,15,2,3,1992.15,1930,0.0322
4105,16,2,3,2100.15,2037,0.031001
4106,17,2,3,2228.08,2150,0.036318
4107,18,2,3,2342.29,2280,0.02732
4108,19,2,3,2462.73,2380,0.034762
4109,20,2,3,2921.31,2820,0.035924
4110,22,2,3,3009.39,2900,0.037721
4111,0,2,7,130.24,130,0.001834
4112,1,2,7,280.43,270,0.038629000000000004
4113,2,2,7,414.42,390,0.062611
4114,3,2,7,643.72,590,0.091044
4115,4,2,7,728.7,670,0.087614
4116,5,2,7,826.06,760,0.08692000000000001
4117,6,2,8,888.72,820,0.08380399999999999
4118,7,2,8,1058.8,977,0.083729
4119,8,2,8,1125.47,1040,0.082183
4120,9,2,8,1265.88,1160,0.091277
4121,11,2,8,1388.07,1280,0.084426
4122,12,2,8,1416.31,1299,0.090306
4123,13,2,8,1556.55,1440,0.080934
4124,14,2,8,1723.89,1610,0.070738
4125,15,2,8,1802.83,1690,0.066764
4126,16,2,8,1935.13,1819,0.063842
4127,17,2,8,2035.72,1900,0.071431
4128,18,2,8,2153.84,2020,0.06626
4129,19,2,8,2248.21,2120,0.060475
4130,20,2,8,2505.98,2370,0.057377
4131,21,2,8,2672.61,2560,0.043986000000000004
4132,22,2,8,2726.16,2610,0.044505
4133,0,3,1,120.96,110,0.099635
4134,1,3,1,333.1,330,0.009381
4135,2,3,1,465.04,460,0.010954
4136,3,3,1,619.42,620,0.0009339999999999999
4137,4,3,1,685.39,670,0.022968000000000002
4138,5,3,1,782.75,770,0.016557
4139,6,3,2,853.42,840,0.01598
4140,7,3,2,1005.41,997,0.008431999999999999
4141,8,3,2,1079.38,1070,0.008767
4142,11,3,2,1233.74,1220,0.011265
4143,13,3,2,1386.87,1364,0.016763999999999998
4144,14,3,2,1484.87,1471,0.009428
4145,15,3,2,1564.54,1534,0.019906
4146,16,3,2,1690.05,1665,0.015044
4147,17,3,2,1797.47,1776,0.012091
4148,18,3,2,1863.77,1836,0.015127000000000002
4149,19,3,2,1969.36,1936,0.017233000000000002
4150,21,3,2,2205.61,2166,0.018286
4151,22,3,2,2283.45,2247,0.016224000000000002
4152,0,3,6,165.05,150,0.100354
4153,1,3,6,258.68,240,0.077851
4154,2,3,6,369.38,340,0.086399
4155,3,3,6,564.35,570,0.009904000000000001
4156,4,3,6,684.52,689,0.006499
4157,5,3,6,803.54,792,0.014573
4158,6,3,6,892.65,879,0.015528
4159,7,3,6,1057.16,1049,0.007778
4160,8,3,6,1142.02,1130,0.010641
4161,9,3,6,1308.28,1280,0.022095
4162,11,3,6,1442.61,1420,0.015922
4163,12,3,6,1467.66,1451,0.011481
4164,13,3,6,1617.62,1600,0.011015
4165,14,3,6,1733.49,1717,0.009607
4166,15,3,6,1823.07,1820,0.0016879999999999998
4167,16,3,6,1979.03,1950,0.014888
4168,17,3,6,2099.4,2070,0.014202000000000001
4169,18,3,6,2209.81,2180,0.013677000000000002
4170,19,3,7,2322.7,2290,0.014281
4171,20,3,7,2539.51,2520,0.007744
4172,21,3,7,2708.52,2720,0.004221
4173,22,3,7,2761.01,2780,0.006831
4174,0,3,10,203.68,180,0.13157
4175,1,3,10,342.16,310,0.103746
4176,3,3,10,551.1,550,0.002006
4177,4,3,11,632.67,630,0.004242
4178,5,3,11,725.09,720,0.007072
4179,7,3,11,888.4,888,0.000455
4180,8,3,11,973.31,971,0.002376
4181,9,3,11,1106.25,1100,0.005684000000000001
4182,10,3,11,1189.9,1187,0.002441
4183,11,3,11,1332.78,1315,0.013522999999999999
4184,12,3,11,1361.78,1339,0.017013999999999998
4185,13,3,11,1528.7,1500,0.019136
4186,14,3,11,1605.88,1570,0.022855
4187,15,3,11,1691.31,1660,0.018862
4188,16,3,11,1844.74,1814,0.016943
4189,17,3,11,1948.42,1914,0.017984
4190,18,3,11,2061.37,2044,0.008498
4191,19,3,11,2182.6,2164,0.008594
4192,20,3,11,2549.72,2566,0.006346
4193,21,3,11,2745.76,2766,0.007316
4194,22,3,11,2807.91,2826,0.006402
4195,0,4,7,140.44,140,0.003147
4196,1,4,7,238.83,230,0.038377999999999995
4197,2,4,7,334.06,330,0.012311
4198,3,4,7,533.01,520,0.025025
4199,4,4,7,578.33,550,0.051512999999999996
4200,5,4,7,675.98,650,0.039974
4201,6,4,7,744.82,716,0.040251999999999996
4202,7,4,7,904.16,890,0.015913
4203,8,4,7,981.24,960,0.022121000000000002
4204,9,4,7,1094.27,1050,0.042163
4205,11,4,7,1214.94,1180,0.029613
4206,12,4,7,1248.7,1200,0.040585
4207,13,4,7,1378.03,1340,0.028377999999999997
4208,14,4,7,1543.22,1500,0.028814999999999997
4209,15,4,7,1623.79,1570,0.034263
4210,16,4,7,1752.68,1677,0.045127999999999995
4211,17,4,7,1906.64,1826,0.044160000000000005
4212,18,4,7,2059.05,1961,0.050002
4213,19,4,7,2169.98,2071,0.047795
4214,20,4,7,2404.77,2300,0.045551
4215,21,4,7,2573.49,2471,0.041477999999999994
4216,22,4,8,2646.52,2541,0.041527
4217,0,10,5,135.22,130,0.040129000000000005
4218,1,10,5,319.94,320,0.000198
4219,2,10,5,446.53,450,0.007719
4220,3,10,5,613.98,610,0.0065260000000000006
4221,4,10,5,656.13,660,0.0058579999999999995
4222,7,10,6,801.09,800,0.001361
4223,8,10,6,854.22,852,0.0026079999999999996
4224,9,10,6,977.85,980,0.0021969999999999997
4225,11,10,6,1083.12,1080,0.002893
4226,12,10,6,1110.8,1114,0.002872
4227,13,10,6,1274.35,1270,0.003428
4228,14,10,6,1344.63,1340,0.003454
4229,15,10,6,1413.44,1410,0.002443
4230,16,10,6,1576.41,1600,0.014746
4231,17,10,6,1674.76,1690,0.009016
4232,18,10,6,1786.34,1806,0.010887
4233,19,10,6,1875.01,1920,0.023431999999999998
4234,20,10,6,2165.91,2207,0.018616
4235,21,10,6,2344.94,2380,0.014733000000000001
4236,22,10,6,2417.25,2448,0.01256
4237,0,10,10,161.74,150,0.078263
4238,1,10,10,311.51,310,0.0048649999999999995
4239,2,10,10,480.67,480,0.001392
4240,3,10,10,713.71,710,0.005227000000000001
4241,4,10,10,815.61,820,0.0053479999999999995
4242,5,10,10,918.77,920,0.00134
4243,6,10,10,980.25,980,0.00026000000000000003
4244,7,10,10,1126.91,1128,0.0009660000000000001
4245,8,10,10,1221.36,1220,0.001113
4246,9,10,10,1384.51,1360,0.018024000000000002
4247,11,10,10,1480.67,1470,0.007259000000000001
4248,13,10,10,1609.41,1594,0.009669
4249,14,10,10,1718.27,1704,0.008373
4250,15,10,10,1836.6,1823,0.007458
4251,16,10,10,1978.23,1964,0.007248
4252,17,10,11,2087.65,2084,0.0017519999999999999
4253,18,10,11,2225.69,2216,0.004372
4254,19,10,11,2333.47,2336,0.001084
4255,20,10,11,2858.19,2854,0.001467
4256,21,10,11,3060.76,3046,0.004845
4257,22,10,11,3114.91,3116,0.00035
4258,0,6,7,129.94,130,0.000471
4259,1,6,7,234.87,240,0.021369
4260,2,6,7,336.74,350,0.037885
4261,3,6,7,521.04,569,0.08429500000000001
4262,4,6,7,619.68,650,0.046642
4263,5,6,7,713.34,740,0.036024
4264,6,6,7,814.08,840,0.030854000000000003
4265,7,6,7,978.43,999,0.020594
4266,8,6,7,1045.92,1064,0.016996
4267,9,6,7,1234.14,1250,0.01269
4268,11,6,7,1346.2,1368,0.015937
4269,13,6,7,1501.22,1521,0.013002000000000001
4270,14,6,7,1652.23,1672,0.011822
4271,15,6,7,1760.92,1784,0.012938999999999999
4272,16,6,7,1907.44,1934,0.013734999999999999
4273,17,6,7,2004.77,2024,0.009498999999999999
4274,18,6,7,2102.28,2125,0.010694
4275,19,6,7,2256.08,2285,0.012657999999999999
4276,20,6,7,2498.22,2555,0.022223
4277,21,6,7,2656.59,2705,0.017897999999999997
4278,22,6,7,2706.48,2755,0.017611
4279,0,1,1,124.41,120,0.036716000000000006
4280,2,1,1,277.92,270,0.029335000000000003
4281,3,1,1,420.76,420,0.00182
4282,4,1,1,469.4,470,0.0012699999999999999
4283,5,1,1,555.99,560,0.007156
4284,6,1,1,630.75,635,0.006690000000000001
4285,7,1,1,779.14,800,0.026077
4286,8,1,1,862.91,880,0.019419
4287,9,1,1,1063.22,1070,0.00634
4288,11,1,1,1195.06,1200,0.004117
4289,13,1,1,1326.78,1322,0.003616
4290,14,1,1,1500.52,1502,0.000987
4291,15,1,2,1617.56,1612,0.0034479999999999997
4292,16,1,2,1746.83,1732,0.00856
4293,17,1,2,1912.36,1892,0.010759999999999999
4294,18,1,2,2087.8,2072,0.007626000000000001
4295,20,1,2,2583.64,2597,0.005145
4296,21,1,2,2777.21,2774,0.001157
4297,22,1,2,2830.88,2844,0.004612
4298,0,1,6,167.97,160,0.049826999999999996
4299,1,1,6,338.78,330,0.026592
4300,2,1,6,504.91,500,0.009822
4301,3,1,6,695.55,700,0.006354
4302,4,1,6,803.02,810,0.008617
4303,5,1,6,908.31,900,0.009228
4304,6,1,6,989.91,981,0.009079
4305,7,1,6,1151.55,1149,0.002216
4306,8,1,6,1224.78,1220,0.003922
4307,11,1,6,1317.62,1310,0.0058200000000000005
4308,12,1,6,1344.0,1349,0.0037090000000000005
4309,13,1,6,1482.6,1490,0.0049689999999999995
4310,14,1,6,1606.66,1630,0.014316999999999998
4311,15,1,6,1699.71,1720,0.011795
4312,16,1,6,1815.64,1867,0.027507999999999998
4313,17,1,6,1960.32,2010,0.024715
4314,18,1,6,2084.76,2118,0.015694999999999997
4315,19,1,6,2199.1,2217,0.008074
4316,20,1,6,2419.54,2437,0.007165
4317,21,1,6,2570.87,2577,0.002378
4318,22,1,7,2632.47,2637,0.001718
4319,0,1,13,213.42,190,0.12325699999999999
4320,1,1,13,336.94,310,0.086913
4321,2,1,13,510.78,490,0.042417
4322,3,1,13,712.7,740,0.036891
4323,4,1,13,762.38,790,0.034959
4324,5,1,13,858.72,890,0.035148
4325,6,1,13,922.11,950,0.029358999999999996
4326,7,1,13,1076.86,1095,0.016567
4327,8,1,13,1143.81,1160,0.013958000000000002
4328,9,1,13,1302.89,1340,0.027692
4329,10,1,13,1380.56,1420,0.027777999999999997
4330,11,1,13,1510.62,1540,0.019076
4331,13,1,13,1670.16,1695,0.014656
4332,14,1,13,1742.8,1765,0.012579
4333,15,1,13,1808.05,1852,0.023729
4334,16,1,13,1923.89,1945,0.010855
4335,17,1,13,2069.27,2091,0.010394
4336,18,1,13,2155.65,2163,0.0034
4337,19,1,13,2290.07,2285,0.002219
4338,20,1,13,2626.43,2595,0.012112999999999999
4339,21,1,13,2845.46,2795,0.018055
4340,22,1,13,2909.23,2855,0.018994999999999998
4341,0,2,7,108.89,110,0.010048999999999999
4342,1,2,7,279.74,290,0.035363
4343,2,2,7,430.33,440,0.021966
4344,3,2,7,667.62,690,0.032437
4345,4,2,7,771.53,790,0.023381
4346,5,2,7,867.6,890,0.025171000000000002
4347,7,2,7,1014.03,1040,0.024966
4348,8,2,7,1077.8,1110,0.029005
4349,9,2,7,1216.69,1250,0.026652
4350,11,2,7,1344.64,1380,0.02562
4351,13,2,7,1506.95,1545,0.024627
4352,14,2,7,1644.62,1685,0.023966
4353,15,2,7,1753.71,1795,0.023006
4354,16,2,7,1908.47,1965,0.028768000000000002
4355,17,2,7,2065.25,2125,0.028118999999999998
4356,18,2,7,2143.33,2205,0.027969
4357,19,2,7,2258.79,2325,0.028479
4358,20,2,7,2606.4,2672,0.024552
4359,21,2,7,2747.63,2805,0.020453
4360,22,2,7,2799.62,2875,0.02622
4361,0,2,14,177.32,170,0.043074
4362,1,2,14,334.96,320,0.046758999999999995
4363,2,2,14,513.13,500,0.026267000000000002
4364,3,2,14,681.17,640,0.064323
4365,4,2,14,763.14,710,0.07484299999999999
4366,5,2,14,858.72,810,0.060142999999999995
4367,6,2,14,928.27,880,0.054857
4368,7,2,14,1095.43,1054,0.039304
4369,8,2,14,1167.55,1130,0.033232
4370,9,2,14,1370.25,1340,0.022578
4371,11,2,15,1482.95,1450,0.022723
4372,13,2,15,1636.41,1607,0.018302000000000002
4373,14,2,15,1819.52,1796,0.013097
4374,15,2,15,1916.08,1916,4.2e-05
4375,16,2,15,2045.17,2056,0.005267
4376,17,2,15,2176.9,2192,0.0068909999999999996
4377,18,2,15,2268.92,2286,0.0074719999999999995
4378,19,2,15,2375.08,2386,0.0045780000000000005
4379,20,2,15,2706.06,2726,0.007312999999999999
4380,21,2,15,2887.79,2916,0.009674
4381,22,2,15,2954.9,2986,0.010416
4382,0,3,1,160.35,170,0.05674
4383,1,3,1,322.96,350,0.07724400000000001
4384,2,3,1,426.24,460,0.073386
4385,3,3,1,561.82,600,0.06364
4386,4,3,1,611.02,650,0.05996900000000001
4387,5,3,1,698.0,740,0.056757
4388,6,3,1,773.19,816,0.052462
4389,7,3,1,919.91,970,0.051637999999999996
4390,8,3,1,990.95,1040,0.047163
4391,9,3,1,1155.79,1190,0.028744
4392,11,3,1,1267.26,1310,0.032623
4393,13,3,1,1416.61,1468,0.035008
4394,14,3,1,1590.59,1648,0.034839
4395,15,3,1,1675.05,1738,0.036223000000000005
4396,16,3,1,1799.43,1858,0.031522
4397,17,3,1,1933.75,2008,0.036979000000000005
4398,18,3,1,2077.55,2158,0.037282
4399,19,3,1,2177.66,2248,0.031287999999999996
4400,20,3,1,2460.85,2568,0.041725
4401,22,3,2,2522.66,2638,0.043723000000000005
4402,0,3,5,137.14,140,0.02043
4403,1,3,5,236.27,250,0.054902
4404,2,3,5,380.52,390,0.024296
4405,3,3,5,538.23,570,0.055734000000000006
4406,4,3,5,579.61,630,0.07997699999999999
4407,7,3,6,730.99,785,0.068802
4408,8,3,6,797.92,851,0.062375
